Opportunity ID,SAP Code,Account Region,Closed Lost Reason,Closed Lost Reason Comments,IDN Status
006A9000003okWq,1005801,United States,,,Active
006A9000003oq60,1003193,Australia,Other (Add detail to Other Closed Lost Reason),,Pending
006A9000003oqkY,1003038,Australia,No Decision,,Active
006A9000003oy3Z,1004959,United States,,,Not a Member
006A9000003oz5j,1000952,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003pJ76,1002191,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003pJSJ,1003283,Australia,,,Active
006A9000003pOYW,1003198,Australia,Pricing,,Active
006A9000003pSux,,United States,,,Not a Member
006A9000003pTBd,1005532,United States,,,Active
006A9000003pVBB,,United States,Other (Add detail to Other Closed Lost Reason),Lost to competitor (PDK) due to pricing,Not a Member
006A9000003pVFN,,United States,Lack of Budget,,Not a Member
006A9000003phtA,1005801,United States,,,Active
006A9000003piqq,,Canada,Unresponsive Contacts,,Not a Member
006A9000003pnHs,1002467,Asia Pacific,Cheaper solution,,Active
006A9000003ptMj,1005566,United States,No Decision,,Not a Member
006A9000003pu7w,,United States,Unresponsive Contacts,,Not a Member
006A9000003puzK,1007686,United States,Poor follow-up,,Active
006A9000003pvSC,1007189,Canada,,,Not a Member
006A9000003pvT2,1004714,United States,,,Not a Member
006A9000003q1h9,1003675,Asia Pacific,Cheaper solution,,Active
006A9000003q6x5,1006085,United States,Unresponsive Contacts,,Active
006A9000003q6yE,1006085,United States,Unresponsive Contacts,,Active
006A9000003q6zG,1006085,United States,Unresponsive Contacts,,Active
006A9000003q7M0,1006085,United States,Unresponsive Contacts,,Active
006A9000003q7np,1005392,United States,,,Active
006A9000003qPzU,1005598,United States,,,Active
006A9000003qqcy,1000832,New Zealand,,,Active
006A9000003qs5Y,1000559,New Zealand,Competition,,Active
006A9000003qtKC,1006931,New Zealand,No Decision,,Not a Member
006A9000003qx4e,1001029,New Zealand,Missing Features (Add detail to Other Closed Lost Reason),,Active
006A9000003rAHg,1002778,Australia,,,Active
006A9000003rJjl,1003864,Canada,,,Not a Member
006A9000003rLHT,1006711,United States,,,Not a Member
006A9000003rLIF,1003890,Canada,,,Active
006A9000003rMcA,1004938,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003rWkV,1003890,Canada,No Decision,,Active
006A9000003rX6I,1003209,EMEA,,,Active
006A9000003rXqa,1005046,United States,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003raNT,1003668,Australia,No Decision,,Not a Member
006A9000003rb0a,1006271,United States,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003re2K,1003527,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003rn3v,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rn4e,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rn5S,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rnBH,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rnCi,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rnM9,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003rnP3,1003562,New Zealand,Unresponsive Contacts,,Active
006A9000003ro4x,1006706,Australia,No Decision,,Active
006A9000003rxC2,1003209,EMEA,No Decision,,Active
006A9000003sS1l,1005776,United States,No Decision,,Active
006A9000003sTDy,1000440,New Zealand,Competition,,Active
006A9000003sVlL,1003359,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003sWrq,1003359,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003sXgb,1005864,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003sY8O,1001919,Asia Pacific,,,Active
006A9000003sYBB,1001919,Asia Pacific,Competition,,Active
006A9000003sYJc,1001919,Asia Pacific,Pricing,,Active
006A9000003sYY9,1001919,Asia Pacific,,,Active
006A9000003sYZH,1001919,Asia Pacific,Competition,,Active
006A9000003sYfb,1001919,Asia Pacific,Competition,,Active
006A9000003seLz,1004697,United States,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003sfJ4,1005283,United States,No Decision,,Not a Member
006A9000003skmD,1000855,New Zealand,Unresponsive Contacts,,Not a Member
006A9000003szWL,1002793,Australia,Lack of internal consensus,,Active
006A9000003szkN,1003441,Australia,No Decision,,Not a Member
006A9000003t0MN,1003117,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003t0pZ,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003tD0C,1005530,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003tEhv,1000645,New Zealand,Lack of Budget,,Not a Member
006A9000003tEq5,1005293,United States,,,Active
006A9000003tEqK,,United States,,,Not a Member
006A9000003tF78,1005293,United States,Unresponsive Contacts,,Active
006A9000003tNBs,1002467,Asia Pacific,,,Active
006A9000003tPcA,1004867,United States,Pricing,lost to DMP cost,Active
006A9000003tQLn,1006246,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003tjvV,1003095,Australia,Cheaper solution,,Not a Member
006A9000003tk7L,1003095,Australia,Cheaper solution,,Not a Member
006A9000003tkGQ,,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003trkE,1004867,United States,Lack of Budget,,Active
006A9000003trra,1004867,United States,Pricing,lost to DMP due to cost,Active
006A9000003tutW,1003890,Canada,No Decision,,Active
006A9000003tvID,,Canada,Competition,,Not a Member
006A9000003twJX,1003445,Australia,Competition,,Not a Member
006A9000003twMQ,1003445,Australia,Competition,,Not a Member
006A9000003u5Jg,1004028,Canada,Competition,,Active
006A9000003u7Ic,1003952,Canada,,,Active
006A9000003u7aq,,United States,,,Active
006A9000003u80A,1005451,United States,Lack of Budget,,Not a Member
006A9000003uBKf,1004879,United States,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003uBSx,1000841,New Zealand,,,Not a Member
006A9000003uEuL,1003445,Australia,,,Not a Member
006A9000003uGOj,1004028,Canada,Competition,,Active
006A9000003uIxe,1007866,United States,Lack of Budget,,Not a Member
006A9000003uVR2,1005546,United States,,,Active
006A9000003uVoY,1006510,Canada,Competition,,Not a Member
006A9000003uZY6,1003117,Australia,No Decision,,Not a Member
006A9000003ucEb,1003660,Australia,Unresponsive Contacts,,Not a Member
006A9000003ujpp,1005293,United States,,,Active
006A9000003v3BX,1006808,Australia,Pricing,,Not a Member
006A9000003v3DO,1006808,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003v7w5,1006896,Asia Pacific,Pricing,,Not a Member
006A9000003vA7C,1003885,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003vAAb,1005046,United States,Lack of Budget,,Active
006A9000003vBnO,1004856,United States,,,Active
006A9000003vC5W,1006740,United States,,,Active
006A9000003vCNm,1004685,United States,,,Not a Member
006A9000003vCVl,,United States,,,Pending
006A9000003vCly,,United States,,,Pending
006A9000003vD04,1007196,Canada,,,Not a Member
006A9000003vQxd,1004715,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006A9000003vTpS,1005027,United States,,,Active
006A9000003vTqv,1006913,United States,,,Active
006A9000003vULp,1003527,Australia,,,Active
006A9000003vUPb,1005293,United States,,,Active
006A9000003vV7x,1003527,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003vZ2o,1003295,Australia,,,Active
006A9000003vbIt,1006430,Australia,No Decision,,Active
006A9000003vipe,1000561,New Zealand,Competition,,Active
006A9000003vjJs,1005293,United States,,,Active
006A9000003vkA6,1002979,Australia,,,Active
006A9000003vkJ8,1000656,New Zealand,Lack of Budget,,Active
006A9000003vkLJ,1000656,New Zealand,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003vn24,1006896,Asia Pacific,Competition,,Not a Member
006A9000003vtPD,1004715,United States,,,Pending
006A9000003vtaZ,1004715,United States,,,Pending
006A9000003vtrB,,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003vvfZ,1004715,United States,,,Pending
006A9000003vvjD,1004715,United States,,,Pending
006A9000003vvlT,1004715,United States,,,Pending
006A9000003vvmo,1008810,Canada,Unresponsive Contacts,,Not a Member
006A9000003vvoD,1004715,United States,,,Pending
006A9000003vvqy,1006527,United States,Unresponsive Contacts,,Active
006A9000003vvse,1004715,United States,,,Pending
006A9000003vvtq,1004715,United States,,,Pending
006A9000003vxa4,1000656,New Zealand,Competition,,Active
006A9000003vyOL,1004867,United States,Pricing,lost to DMP due to cost,Active
006A9000003wTNB,1000559,New Zealand,Competition,,Active
006A9000003wYZ8,1000559,New Zealand,,,Active
006A9000003wngR,1003209,EMEA,No Decision,,Active
006A9000003woHW,1005801,United States,,,Active
006A9000003ws1p,1006271,United States,,,Active
006A9000003wwfS,1003049,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003x0RY,1006501,Asia Pacific,Pricing,,Not a Member
006A9000003x13L,1000956,Asia Pacific,,,Not a Member
006A9000003x3SP,1003885,Canada,,,Active
006A9000003x5SP,1004714,United States,,,Not a Member
006A9000003x5TQ,1006326,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003x5rD,1000952,Canada,,,Active
006A9000003x6Lu,1005293,United States,,,Active
006A9000003xA8w,1003387,Australia,Lack of Budget,,Active
006A9000003xBRd,1003049,Australia,,,Active
006A9000003xGoj,1006805,EMEA,,,Active
006A9000003xHEj,1006805,EMEA,,,Active
006A9000003xHSr,1006805,EMEA,,,Active
006A9000003xJtY,,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003xKjj,1005864,Australia,No Decision,,Not a Member
006A9000003xM5Q,1006706,Australia,No Decision,,Active
006A9000003xQ2L,1002795,Australia,,,Active
006A9000003xTe1,1005598,United States,,,Active
006A9000003xU3G,1003949,Canada,Unresponsive Contacts,,Not a Member
006A9000003xUHL,1006246,Canada,Unresponsive Contacts,,Active
006A9000003xUNv,1006246,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006A9000003xUZA,1003882,Canada,Unresponsive Contacts,,Not a Member
006A9000003xUZC,1004615,United States,,,Active
006A9000003xXHa,1000924,New Zealand,,,Active
006A9000003xXbw,1000924,New Zealand,,,Active
006A9000003xXc6,1000924,New Zealand,,,Active
006A9000003xYMb,1006455,Australia,No Decision,,Active
006A9000003xZRR,1006897,Asia Pacific,Unresponsive Contacts,,Not a Member
006A9000003xZls,1005591,United States,,,Active
006A9000003xi2P,1005350,United States,,,Active
006A9000003y4aH,1006948,Asia Pacific,Competition,,Not a Member
006A9000003y7L0,1004850,United States,,,Active
006A9000003y89k,1004876,United States,Competition,,Active
006A9000003y8eU,,United States,,,Not a Member
006A9000003y8nu,1005530,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003y9aW,1000475,New Zealand,No Decision,,Active
006A9000003y9zX,1000559,New Zealand,,,Active
006A9000003yFJI,1006948,Asia Pacific,,,Not a Member
006A9000003yKGB,,United States,Unresponsive Contacts,,Not a Member
006A9000003yKhq,,United States,,,Not a Member
006A9000003yLwh,,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003yN3P,1005451,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003yNTc,,United States,,,Pending
006A9000003yOK2,,Australia,Lack of internal consensus,,Not a Member
006A9000003yOhl,,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003yP2Z,,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003ySn4,1002979,Australia,Unresponsive Contacts,,Active
006A9000003yV0M,1003675,Asia Pacific,,,Active
006A9000003yVcX,1006877,Asia Pacific,Competition,,Not a Member
006A9000003yX5B,1003892,Canada,No Decision,,Active
006A9000003yZiK,1005293,United States,Unresponsive Contacts,,Active
006A9000003ybD7,1005257,United States,Lack of Budget,,Active
006A9000003yeeI,1003088,Australia,Lack of Budget,,Active
006A9000003yepF,1005293,United States,,,Active
006A9000003yfDM,1002938,Australia,Lack of Budget,,Active
006A9000003yiy9,1003176,Australia,Unresponsive Contacts,,Active
006A9000003ylIr,1005795,EMEA,No Decision,,Active
006A9000003ylKF,1005795,EMEA,Competition,,Active
006A9000003ymUG,1004793,United States,,,Not a Member
006A9000003ymoJ,,Canada,,,Not a Member
006A9000003yntN,1005293,United States,,,Active
006A9000003yspS,1003189,Australia,Pricing,,Not a Member
006A9000003yut4,1006666,Australia,No Decision,,Not a Member
006A9000003z3tt,1006301,United States,Competition,,Not a Member
006A9000003z6uo,1006811,United States,Competition,,Not a Member
006A9000003zUcX,1006841,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A9000003zhFl,1006510,Canada,Competition,,Not a Member
006A9000003ziTK,1005112,United States,Long sales cycle,,Not a Member
006A9000003zjWf,1004592,United States,,,Active
006A9000003zk6D,,Canada,Lack of Budget,,Not a Member
006A9000003zkCA,1006841,Australia,Lack of Budget,,Not a Member
006A9000003zmiJ,1003175,Australia,No Decision,,Not a Member
006A9000003zpGU,1003111,Australia,Lack of Budget,,Not a Member
006A9000003zpdP,1003571,EMEA,No Decision,,Not a Member
006A9000003zwvS,1004887,United States,Competition,,Active
006A900000409ZK,,United States,Competition,,Not a Member
006A90000040AXL,1005795,EMEA,Competition,,Active
006A90000040Avj,1005287,United States,,,Active
006A90000040B3H,1005984,United States,,,Not a Member
006A90000040BEZ,1005293,United States,,,Active
006A90000040DB5,1004309,Canada,Unresponsive Contacts,,Active
006A90000040DG9,1004309,Canada,Unresponsive Contacts,,Active
006A90000040DS2,1004309,Canada,Unresponsive Contacts,,Active
006A90000040E9f,1006913,United States,,,Active
006A90000040HLP,1000956,Asia Pacific,Competition,,Not a Member
006A90000040Meu,1004294,Australia,No Decision,,Pending
006A90000040OXe,1005795,EMEA,Competition,,Active
006A90000040Odj,1005795,EMEA,,,Active
006A90000040Ohd,1003968,Canada,Unresponsive Contacts,,Active
006A90000040Ppk,,United States,Unresponsive Contacts,,Not a Member
006A90000040Qot,,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006A90000040Que,1006246,Canada,Lack of Budget,,Active
006A90000040R2Q,,United States,Unresponsive Contacts,,Not a Member
006A90000040R9W,1005588,United States,Unresponsive Contacts,,Active
006A90000040Zqu,1003952,Canada,,,Active
006A90000040eOf,1004856,United States,,,Active
006A90000040fLh,1005186,United States,Unresponsive Contacts,,Active
006A90000040fLw,1006877,Asia Pacific,Competition,,Not a Member
006A90000040guU,1005690,United States,Pricing,,Active
006A90000040hEZ,,United States,,,Not a Member
006A900000413S0,1002695,Australia,Pricing,,Active
006A900000414E5,1003543,Australia,No Decision,,Active
006A900000418bF,1005051,United States,,,Active
006A900000419c8,1005848,United States,Lack of Budget,,Active
006A90000041Agf,1007005,United States,Pricing,,Not a Member
006A90000041NWF,1005268,United States,Lack of Budget,,Active
006A90000041Ojc,1005293,United States,,,Active
006A90000041T9v,1000475,New Zealand,Poor follow-up,,Active
006A90000041ZWs,1003176,Australia,Unresponsive Contacts,,Active
006A90000041enm,1000450,New Zealand,Unresponsive Contacts,,Active
006A90000041gKI,1002701,Australia,Lack of internal consensus,,Not a Member
006A90000041iTV,1002974,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006A900000421NP,1004230,New Zealand,Unresponsive Contacts,,Not a Member
006A90000042Eyi,1003997,Canada,,,Not a Member
006A90000042UZO,1001002,New Zealand,Competition,,Not a Member
006A90000042Xqv,1002967,Australia,No Decision,,Active
006A90000042Y6i,1002967,Australia,,,Active
006A90000042j1G,,Canada,Unresponsive Contacts,,Not a Member
006A90000042jZ7,,United States,Unresponsive Contacts,,Not a Member
006A90000042jep,,United States,,,Not a Member
006A90000042jrd,,United States,,,Not a Member
006A90000042kUb,1000952,Canada,,,Active
006A90000042nND,,Australia,No Decision,,Active
006A90000042qN4,1007203,Australia,Cheaper solution,,Not a Member
006A90000042utl,1005167,United States,,,Active
006A90000042wZb,1005546,United States,No Decision,,Active
006A90000042wp8,1003209,EMEA,No Decision,,Active
006A90000042x6p,1006091,Canada,No Decision,,Active
006A90000042xB7,1006091,Canada,No Decision,,Active
006A90000042yOJ,1003865,Canada,Unresponsive Contacts,,Active
006A900000430JJ,,Australia,Unresponsive Contacts,,Not a Member
006A900000430iC,1006891,New Zealand,Unresponsive Contacts,,Not a Member
006A90000043F2D,1007923,Australia,Unresponsive Contacts,,Not a Member
006A90000043F2N,1007923,Australia,Unresponsive Contacts,,Not a Member
006A90000043FB4,1004239,Australia,Unresponsive Contacts,,Not a Member
